tokens,pos_tags
मजगर,JJ
सेनुर,NN
से,PSP
भरल,VM
मांग,NN
।,SYM
लिलार,NN
प,PSP
सेनुरे,NN
के,PSP
बड़,JJ
लाल,JJ
टीका,NN
।,SYM
कद,NN
साधारण,JJ
।,SYM
रंग,NN
गाढ़ा,JJ
सांवर,JJ
।,SYM
देह,NN
से,PSP
स्वस्थ,JJ
आ,CC
चिकन-चाकन,JJ
।,SYM
छरमतिया,NNP
आपन,PRP
मुसहर,JJ
टोला,NN
के,PSP
एगो,QO
देखनउक,JJ
मेहरारू,NN
रहे,VM
।,SYM
ओकरा,PRP
के,PSP
जे,PRP
देखे,VM
ऊ,PRP
देखते,RB
रह,VM
जाव,VAUX
।,SYM
बाकिर,PSP
केहू,WQ
के,PSP
ओकरा,PRP
पंजरा,NN
ठेके,VM
के,PSP
हिम्मत,NN
ना,NEG
जुटो,VM
।,SYM
बुरा,JJ
नजर,NN
से,PSP
देखे,VM
वालन,PSP
के,PSP
ऊ,DEM
आंखि,NN
निकाल,VM
लेवे,VAUX
प,PSP
ऊतारू,VM
हो,VAUX
जाव,VAUX
चाहे,RP
ऊ,DEM
अपना,PRP
टोला-जवार,NN
के,PSP
होकस,VM
आ,CC
कहीं,WQ
बाहर,NST
के,PSP
।,SYM
ऊहो,PRP
कवनो,WQ
दोसरा,QO
मरद,NN
के,PSP
कबो,RB
आंखि,NN
उठा,VM
के,PSP
ना,NEG
देखो,VAUX
।,SYM
ओकर,PRP
मरद,NN
करिअवा,JJ
ओहूलेकुच-कुचकरिया।,SYM
मोट,JJ
भंइसा,NN
लेखा,VM
।,SYM
बाकिर,PSP
बाहर,NST
से,PSP
ऊ,PRP
जतने,PSP
बदसूरत,JJ
भयावह,JJ
आ,VM
कठोर,JJ
रहे,VM
भीतर,NST
से,PSP
ओतने,QF
दिल,NN
के,PSP
साफ,NN
सुन्नर,NN
आ,CC
मोलायम,NN
रहे,VM
।,SYM
दूनो,QO
मरद-मेहरारू,NN
एक,QO
दोसरा,QO
के,PSP
जी-जान,NN
से,PSP
प्यार,NN
करस,VM
।,SYM
तीस-पैंतीस,QO
के,PSP
छरमतिया,NNP
आ,CC
अड़तीस-चालीस,QO
के,PSP
करिअवा,NN
के,PSP
बिआह,NN
के,PSP
बीसन,QO
बरिस,NN
बीत,VM
चुकल,VAUX
रहे,VAUX
बाकिर,PSP
छरमतिया,NNP
के,PSP
गोदी,NN
सून,NN
के,PSP
सूने,NN
रह,VM
गइल,VAUX
रहे,VAUX
।,SYM
गांव,NN
के,PSP
आ,CC
सहर,NN
के,PSP
बीच,PSP
सड़क,NN
के,PSP
एक,QO
ओरि,NST
बसल,VM
बीस-पच्चीस,QO
घर,NN
के,PSP
एह,DEM
मुसहर,JJ
टोली,NN
में,PSP
विकास,NNP
कबो,RB
झांकहूं,VM
ना,NEG
आइल,VAUX
रहे,VAUX
।,SYM
चारू,QO
ओर,NST
गड़हा-गुड़ही,NN
आ,CC
ओह,PRP
में,PSP
बरसात,NN
अउर,CC
नाला-नाली,NN
के,PSP
जमकल,JJ
बजबजात,JJ
गंदा,JJ
पानी,NN
आ,CC
जेने-तेने,NST
सुअरन,NN
के,PSP
लोटत-पोटत,VM
झुंड,NN
।,SYM
दारू-ताड़ी,NN
पी,VM
के,VAUX
मरद-मेहरारूअन,NN
के,PSP
सोर-सराबा,NN
अउर,CC
गाली-गलउज,NN
त,RP
रोजे,RB
के,PSP
आम,JJ
बात,NN
रहे,VM
।,SYM
बाकिर,PSP
ओह,PRP
गंदगी,NN
अउर,CC
नारकीय,JJ
माहौल,NN
में,PSP
रहलो,VM
प,VAUX
छरमतिया,NNP
आ,CC
करिअवा,NNP
के,PSP
रहन-सहन,NN
तनी,QF
अलगे,JJ
किसिम,NN
के,PSP
रहे,VM
।,SYM
ओहनी,PRP
के,PSP
झोपड़ी,NN
अउर,CC
झोपडिय़न,NN
ले,PSP
साफ-सुथरा,NN
अउर,CC
तनी,QF
देखनउक,JJ
लागे,VM
ओकनी,PRP
के,PSP
पेन्हाव,NN
ओढ़ाव,NN
आ,CC
खान-पानो,NN
में,PSP
फरक,VM
रहे,VAUX
।,SYM
छरमतिया,NNP
के,PSP
खुस,NN
राखे,VM
खातिर,PSP
करिअवा,NNP
हर,CL
संभव,JJ
कोसिस,NN
करे,VM
।,SYM
ओकरा,PRP
के,PSP
मेहनत-मजूरी,NN
करे,VM
कबहूं,RB
जाए,VM
ना,NEG
देवे,VAUX
।,SYM
खुदे,PRP
मेहनत-मजूरी,NN
करे,VM
आ,CC
जे,DEM
कमा,NN
के,PSP
ले,VM
आवे,VAUX
ऊ,DEM
छरमतिया,NNP
के,PSP
हाथ,NN
में,PSP
धर,VM
देवे,VAUX
।,SYM
ओकर,PRP
कमाई,NN
दू,QO
बेकत,NST
के,PSP
खाए,VM
पेन्हे,VM
खातिर,PSP
काफी,VM
रहे,VAUX
।,SYM
छरमतियो,NNP
करिअवा,NNP
के,PSP
दिल,NN
प,PSP
राज,NN
करत,VM
रहे,VAUX
।,SYM
बाकिर,PSP
भीतरे-भीतरे,NST
माई,NN
ना,NEG
बनला,VM
के,PSP
दुख,NN
से,PSP
ओकर,PRP
मन,NN
टुकी-टुकी,NN
होत,VM
रहत,VAUX
रहे,VAUX
।,SYM
ओकर,PRP
कुल्हि,QF
खुशी,NN
में,PSP
ओकर,PRP
बांझ,NN
भइल,VM
आगि,NN
लगा,VM
देत,VAUX
रहे,VAUX
।,SYM
साल-दू,NST
साल,NST
प,PSP
टोला,NN
के,PSP
कवनो-ना,WQ
कवनो,WQ
मेहरारू,NN
लरकोरी,NN
बनिए,VM
जा,VAUX
स,VAUX
।,SYM
छरमतिया,NNP
ओहनी,PRP
के,PSP
देखि,VM
के,PSP
ललचि-ललचि,NN
के,PSP
रह,VM
जाव,VAUX
।,SYM
ओने,NST
छरमतिया,NNP
आ,CC
करिअवा,NNP
रहन-सहन,NN
खाना-पीना,NN
आ,CC
नीमन,JJ
झोपड़ी,NN
देखि,VM
के,PSP
मने-मने,NN
कुल्हि,QF
मेहरारू,NN
डाह,NN
से,PSP
जरत-बुतात,JJ
रही,VM
स,VAUX
।,SYM
ओकर,PRP
बदला,VM
लरकोरी,JJ
मेहरारू,NN
अपना-अपना,PRP
लइकन,NN
के,PSP
कोरा,NN
में,PSP
लेके,VM
छरमतिया,NNP
के,PSP
देखा-देखा,VM
के,PSP
मजा,NN
लेत,VM
रही,VAUX
स,VAUX
।,SYM
लइकन,NN
के,PSP
देखि,VM
के,VAUX
छरमतिया,NNP
के,PSP
छाती,NN
में,PSP
ममता,JJ
के,PSP
दूध,NN
उफान,VM
मारे,VM
लागे,VAUX
।,SYM
ऊ,PRP
बिदुक-बिदुक,RB
के,PSP
भीतरे,NST
रोवे,VM
लागे,VAUX
।,SYM
रोज,RB
लेखा,NNP
आजो,NST
छरमतिया,NNP
सिंगार-पटार,NN
क,VM
के,VAUX
अपना,PRP
दुआर,NN
प,PSP
सांझे,NST
से,PSP
बइठ,VM
के,PSP
देर,JJ
राति,NN
ले,PSP
करिअवा,NNP
के,PSP
बाट,VM
जोहलस,VAUX
।,SYM
ढेर,INTF
राति,NN
बीतलो,VM
प,VAUX
जब,RB
ऊ,PRP
ना,NEG
आइल,VM
त,RP
ओकरा,PRP
मन,NN
में,PSP
विसवास,VM
हो,VAUX
गइल,VAUX
कि,CC
हो,VM
ना,NEG
हो,VM
आजु,NST
ऊ,PRP
कवनो,WQ
पिअक्कड़,JJ
संघतिया,NN
के,PSP
फेरा,NN
में,PSP
पडि़,VM
गइल,VAUX
।,SYM
ओकर,PRP
छरमताह,JJ
मन,NN
रहि-रहि,RB
के,PSP
छरियाए,VM
लागल-आजु,VAUX
ऊ,PRP
लवीट,VM
के,PSP
आवे,VM
ना,NEG
ओकर,PRP
जवन,DEM
मामरहेठ,NN
करब,VM
कि,CC
उहे,PRP
जानी,VM
।,SYM
छरमतिया,NNP
छरमताइल,JJ
मन,NN
लेले,VM
झोपड़ी,NN
के,PSP
भीतर,NST
ढुक,VM
गइल,VAUX
।,SYM
खीस,NN
में,PSP
दुआरो,NN
बंद,VM
करे,VAUX
के,VAUX
भुला,VM
गइल,VAUX
।,SYM
बाट,VM
जोहत-जोहत,VAUX
ना,NEG
जाने,NN
कब,RB
ओकरा,PRP
आंखि,NN
में,PSP
नीन,NN
सवार,VM
हो,VAUX
गइल,VAUX
आ,CC
भुइंए,NN
में,PSP
लोंधड़,NN
गइल,VM
।,SYM
ओने,NST
करिअवा,NNP
के,PSP
माथ,NN
प,PSP
ना,NEG
जाने,NN
का,PSP
सवार,VM
रहे,VAUX
।,SYM
﻿खूब,INTF
दारू,NN
पिअलस,VM
भट्ठी,NN
में,PSP
घुस,VM
के,PSP
आ,CC
एगो,QO
चुक्को,NN
में,PSP
भर,QF
चुक्का,NN
राखियो,VM
लिहलस,VAUX
।,SYM
आधा,JJ
रात,NN
बीत,VM
चुकल,VAUX
रहे,VAUX
।,SYM
भट्ठी,NN
वाला,PSP
ओहके,DEM
ठेल-ठाल,VM
के,PSP
आपन,PRP
दोकान,NN
बन,VM
कइलस,VAUX
।,SYM
टसके,VM
के,PSP
ऊ,PRP
नावे,NN
ना,NEG
ले,VM
।,SYM
अमावस,NST
के,PSP
अन्हरिया,JJ
रात,NN
।,SYM
चारू,QO
ओर,NST
अन्हार,NN
के,PSP
अथाह,QF
दरिआव,NN
फइलल,VM
रहे,VAUX
।,SYM
ना,NEG
आगा,RB
सूझे,VM
ना,NEG
पाछा,RB
।,SYM
ऊपर,NST
से,PSP
आंखि,NN
प,PSP
नीसा,NN
के,PSP
जोरदार,JJ
असर,NN
।,SYM
करिअवा,NNP
टोवत-टावत,VM
अपना,PRP
झोपड़ी,NN
के,PSP
राह,NN
पकड़लस,VM
।,SYM
बाकिर,PSP
बीचे,NN
में,PSP
पड़े,VM
वाला,PSP
काली,JJ
स्थान,NST
प,PSP
आके,VM
ओकर,PRP
गोड़,NN
ठमक,VM
गइल,VAUX
।,SYM
आंख,NN
बिदोर-बिदोर,RB
के,PSP
देखलो,VM
प,PSP
जब,RB
काली,NNP
माई,NN
के,PSP
मूरती,NN
ना,NEG
लउकल,VM
त,RP
हाथ,NN
के,PSP
चुक्का,NN
भुइंया,NN
राखि,VM
के,VAUX
फटाफट,JJ
माचिस,NN
के,PSP
दू-तीन,QO
गो,QO
काठी,NN
जरा-जरा,JJ
के,PSP
आंखि,NN
फारि-फारि,RB
के,PSP
काली,NNP
माई,NN
के,PSP
सूरत,NN
निहरलस,VM
।,SYM
ओकरा,PRP
बुझाइल,VM
कि,PSP
उनकर,PRP
घना,JJ
करिया,JJ
केस,NN
के,PSP
बीचे,JJ
मांग,NN
में,PSP
सेनुर,NN
ना,NEG
खून,NN
के,PSP
धार,NN
होखे,VM
आ,CC
खूने,NN
में,PSP
डभ-डभ,JJ
डूबल,VM
बड़की-बड़की,JJ
दूनो,QO
आंख,NN
।,SYM
लिलार,NN
के,PSP
टीका,NN
खूने,NN
के,PSP
गोल,JJ
थक्का,NN
।,SYM
गला,NN
में,PSP
माला,NN
लागल,VM
जइसे,RB
टटका,JJ
मूड़ी,NN
काट-काट,VM
के,PSP
बनावल,VM
मुंडमाल,NN
होखे,VAUX
।,SYM
मुंह,NN
के,PSP
बहरी,NST
निकसल,RB
जीभ,NN
लागल,PSP
कि,PSP
अबहीं,NST
ले,VM
मुंह,NN
के,PSP
खून,NN
सुखाइल,VM
नइखे,NEG
।,SYM
करिअवा,NNP
खूब,INTF
ध्यान,NN
से,PSP
देखलस,VM
आ,CC
एक,QO
बेरी,NST
ओकरा,PRP
मुंह,NN
से,PSP
अनियासे,JJ
निकसि,VM
गइल-जै,VAUX
हो,VAUX
काली,NNP
माई,NN
।,SYM
झट,RB
दे,VM
दारू,NN
वाला,PSP
चुक्का,NN
मूरती,NN
के,PSP
आगा,NST
फोरि,NN
के,PSP
सस्टांग,NN
पटा,VM
गइल,VAUX
।,SYM
कुछ,QF
मिनट,NN
के,PSP
बाद,PSP
उठि,RB
के,PSP
दूनो,QO
हाथ,NN
जोरि,VM
के,PSP
ठाढ़,VM
भइल,VAUX
आ,CC
फेरुझोपड़ी,NN
के,PSP
ओरि,NST
चल,VM
दिहलस,VAUX
।,SYM
अन्हार,NN
से,PSP
लड़त,VM
नीसा,NN
में,PSP
बउराइल,JJ
अपना,PRP
झोपड़ी,NN
में,PSP
घुसल,VM
।,SYM
कोना,NN
में,PSP
जरत,JJ
ढिबरी,NN
के,PSP
रोशनी,NN
में,PSP
छरपतिया,NNP
के,PSP
चिते,JJ
पटाइल,VM
देखि,VM
के,PSP
डेरा,NN
गइल,VAUX
।,SYM
माथा,NN
के,PSP
करिआ-करिआ,JJ
घुंघराइल,JJ
केस,NN
के,PSP
झोंपा,NN
दूनो,QO
कान्ह,NN
प,PSP
छितराइल,VM
रहे,VAUX
।,SYM
मांग,NN
के,PSP
गाढा,JJ
सेनुर,NN
खून,NN
के,PSP
लाल,JJ
धार,NN
अउर,CC
लिलार,NN
के,PSP
बड़,JJ
गोल,JJ
लाल,JJ
टीका,NN
लागल,VM
कि,CC
खूने,NN
के,PSP
गोल,JJ
जमल,JJ
थक्का,NN
होखे,VM
।,SYM
करिअवा,NNP
के,PSP
बुझाइल,VM
कि,CC
काली,NNP
माई,NN
आपन,PRP
स्थान,NST
छोडि़,VM
के,PSP
छछातछरमतिया,NNP
के,PSP
देह,NN
में,PSP
समा,VM
गइल,VAUX
बाड़ी,VAUX
।,SYM
ऊ,PRP
मारे,INTF
डर,NN
के,PSP
पीपर,NN
के,PSP
पतई,NN
लेखा,VM
लागल,VM
कांपे,VAUX
।,SYM
बाकिर,PSP
ऊ,PRP
अपना,PRP
के,PSP
संभारत,VM
आपन,PRP
माथा,NN
झटकि,VM
के,PSP
अपना,PRP
के,PSP
समझउलस-,VM
धत्तेरेके,PSP
हम,PRP
केतना,QC
बुरबक,NN
बानी,VM
।,SYM
भला,JJ
देवी,NN
जी,NN
आपन,PRP
स्थान,NST
छोडि़,VM
के,PSP
एह,DEM
झोपड़ी,NN
में,PSP
काहे,WQ
के,PSP
आवे,VM
जास,VAUX
।,SYM
ई,DEM
कुल्हि,QF
सिरफ,JJ
हमार,PRP
भरम,VM
ह,VAUX
।,SYM
ऊ,DEM
जब,RB
हिम्मत,NN
क,VM
के,PSP
छरमतिया,NNP
के,PSP
पेट,NN
प,PSP
के,PSP
अंचरा,NN
हटवलस,VM
त,RP
ओकरा,PRP
बुझाइल,VM
कि,CC
छरमतिया,NNP
के,PSP
छाती,NN
प,PSP
से,PSP
दूध,NN
के,PSP
फउवारा,NN
निकली,VM
के,VAUX
ओकरा,PRP
संउसे,JJ
मुंह,NN
प,PSP
छितरा,VM
गइल,VAUX
।,SYM
ऊ,DEM
पसीना-पसीना,NN
हो,VM
गइल,VAUX
।,SYM
झट,RB
दे,PSP
भरल,JJ
पानी,NN
के,PSP
घइली,NN
दूनो,QO
हाथ,NN
में,PSP
उठा,VM
के,PSP
गटागट,RB
पी,VM
गइल,VAUX
।,SYM
गते,NN
से,PSP
खिसक,VM
के,PSP
बाहर,NST
जाए,VM
लागल,VAUX
त,RP
छरमतिया,NNP
निनइले,NN
में,PSP
ओकर,PRP
हाथ,NN
पकडि़,VM
लिहलस,VAUX
आ,CC
बुदबुदाइल-का,NN
रे,VM
करिअवा,NNP
!,SYM
हमरा,PRP
के,PSP
माई,NN
ना,NEG
बनइबे,VM
का,WQ
।,SYM
बनबे,VM
काहे,WQ
ना,NEG
ते,PRP
माई,NN
जरूर,RB
बनबे,VM
।,SYM
अबहीं,RB
ते,RP
निनाइल,VM
बाड़े,VAUX
।,SYM
नीके,INTF
तनी,QF
सूत,VM
ले,VAUX
।,SYM
तले,RB
हम,PRP
बहरी,NST
से,PSP
हवा,NN
खा,VM
के,PSP
आवतानी,VM
।,SYM
ऊ,PRP
गते,JJ
गते,JJ
ओकर,PRP
हाथ,NN
छोड़ा,VM
के,PSP
बहरी,NST
निकलल,VM
आ,CC
थस,JJ
से,PSP
बइठ,VM
गइल,VAUX
।,SYM
छरमतिया,NNP
अबहुओं,RB
बुदबुदाते,NN
रहे-हमार,VM
कसाई,JJ
माई-बाप,NN
ना,NEG
जाने,NN
कइसन,WQ
ठूंठ,NN
आ,CC
सूखल,JJ
पेड़,NN
से,PSP
हमरा,PRP
के,PSP
बान्ह,VM
देलन,VAUX
स,VAUX
।,SYM
करिअवा,NNP
के,PSP
माथ,NN
से,PSP
आधा,JJ
नासा,NN
उतर,VM
गइल,VM
।,SYM
ऊ,PRP
झट,JJ
से,PSP
एगो,QO
बीड़ी,NN
सुलगवलस,VM
आ,CC
दनादन,RB
चार-पांच,QO
कस,NN
खींच,VM
लेलस,VAUX
।,SYM
तब,RB
जा,VM
के,PSP
ओकर,PRP
नासा,NN
तनी,QF
थमल,VM
।,SYM
ओकर,PRP
आंखो,NN
भरमे,VM
लागल,VAUX
आ,CC
ना,NEG
जाने,NN
कब,RB
ओकरा,PRP
नीन,NN
आ,VM
गइल,VAUX
आ,CC
कब,RB
ऊ,PRP
ओहिजे,NST
भुंइया,NN
प,PSP
लोंघड़,VM
गइल,VAUX
पते,VM
ना,NEG
चलल,VAUX
।,SYM
रोज,JJ
से,PSP
तनी,QF
पहिलहीं,NST
करिअवा,NNP
के,PSP
नीन,NN
टूटि,VM
गइल,VAUX
।,SYM
अबहीं,RB
अन्हारे,NN
रहे,VM
बाकिर,PSP
भोर,NN
उतरे-उतरे,RB
हो,VM
गइल,VAUX
रहे,VAUX
।,SYM
ठाढ़,VM
हो,VAUX
के,PSP
ऊ,PRP
देह,NN
झरलस,VM
आ,CC
दीसा,NN
मयदान,NN
खातिर,PSP
निकल,VM
गइल,VAUX
।,SYM
फराकित,VM
होके,VAUX
जब,RB
लवटे,VM
लागल,VAUX
त,RP
अन्हार,NN
फाटि,JJ
गइल,VM
रहे,VAUX
आ,CC
भोर,NST
उतरे,VM
लागल,VAUX
रहे,VAUX
।,SYM
मैदान,NN
पार,VM
कइके,VAUX
जइसहीं,RB
सड़क,NN
प,PSP
चढ़ल,VM
त,RP
पांचछव,QO
लोगन,NN
के,PSP
जमाव,VM
देखलस,VAUX
।,SYM
उत्सुकतावस,NN
उहो,PRP
ओहिजा,NST
पहुंच,VM
गइल,VAUX
।,SYM
एकाध,QO
गो,QO
मेहरारूओं,NN
पहुंच,VM
गइली,VAUX
स,VAUX
।,SYM
सड़क,NN
के,PSP
किनारे,NST
वाला,PSP
बड़,JJ
गड़हा,NN
में,PSP
एक,QO
ओरि,NST
कपड़ा,NN
में,PSP
लपेटल,RB
एगो,QO
जनमतुआ,NN
फेंकल,VM
रहुए,VAUX
।,SYM
अबहीं,RB
जीअते,NN
रहुए,VM
।,SYM
करिअवा,NNP
आव,NN
देखलस,VM
ना,NEG
ताव,NN
झट,RB
से,PSP
दे,VM
सड़क,NN
से,PSP
गढ़ा,NN
में,PSP
कूद,VM
गइल,VAUX
आ,CC
ओह,DEM
कुलबुलात,JJ
जान,NN
के,PSP
झट,RB
दे,VM
कोरा,NN
में,PSP
उठा,VM
के,PSP
चोर,NN
लेखाखेते-खेते,NN
भाग,VM
पराइल,VAUX
।,SYM
पाछा,NST
मुडि़,VM
के,PSP
ना,NEG
देखलस,VM
।,SYM
सभे,RB
ताकते,VM
रह,VAUX
गइल,VAUX
।,SYM
धउरत-धउरत,RB
टोला,NN
के,PSP
पिछुती,RB
से,PSP
अपना,PRP
झोपड़ी,NN
में,PSP
घुस,VM
गइल,VAUX
।,SYM
छरमतिया,NNP
दुआर,NN
बहारत,VM
रहे,VAUX
।,SYM
सब,RB
छोड़-छाडि़,NN
के,PSP
उहो,PRP
अकबकाइले,JJ
भीतरी,NST
ढुकि,VM
गइल,VAUX
।,SYM
करिअवा,NNP
झट,NST
दे,PSP
केवाड़ी,NN
बन,VM
कइके,VAUX
छरमतिया,NNP
के,PSP
हाथ,NN
में,PSP
लइका,NN
के,PSP
धर,VM
देलस,VAUX
।,SYM
ऊ,PRP
आंखि,NN
फारि-फारि,JJ
के,PSP
देखलस,VM
आ,CC
चिहा,NN
के,PSP
बोललस-अरे,VM
ई,DEM
त,RP
जनमतुआ,JJ
लइका,NN
ह,VM
गोर-गार,NN
कहीं,WQ
से,PSP
चोरवल,VM
ह,VAUX
का,WQ
।,SYM
चुप,NN
!,SYM
गते,RB
बोल,VM
।,SYM
चोरवनी,VM
ह,VAUX
ना,NEG
।,SYM
गड़हा,NN
में,PSP
बीगल,VM
रहे,VAUX
।,SYM
अरे,INJ
पगली,NN
ई,DEM
त,RP
काली,NNP
माई,NN
के,PSP
परसादी,NN
ह,VM
।,SYM
हमनी,PRP
के,PSP
परसदिया,NN
।,SYM
दूनो,QO
मिलि-जुली,NN
के,PSP
ओकर,PRP
लता-लुगरी,NN
हटवलन,VM
स,VAUX
।,SYM
नार-खेंड़ी,NN
कटलन,VM
स,VAUX
आ,CC
छरमतिया,NNP
जइसहीं,RB
ओकरा,PRP
के,PSP
पोंछ-पाछ,NN
के,PSP
अपना,PRP
करेजा,NN
में,PSP
सटवलस,NN
ऊ,PRP
केहां-केहां,WQ
लागल,VM
रोवे,VAUX
।,SYM
विधि,NN
के,PSP
विधान-छरमतिया,NNP
के,PSP
छाती,NN
से,PSP
दूध,NN
उमडि़,JJ
के,PSP
लागल,VM
ढरके,VAUX
।,SYM
ऊ,PRP
चट,JJ
से,PSP
आपन,PRP
छाती,NN
ओकरा,DEM
मुंह,NN
में,PSP
धरा,VM
देलस,VAUX
।,SYM
गाय,NN
के,PSP
जनमतुआ,JJ
बाछा,NN
लेखा,PSP
लइकवा,NN
चपर-चपर,JJ
लागल,VM
पीए,VAUX
।,SYM
छरमतिया,NNP
हुलसि,NN
के,PSP
कहलस,VM
करिअवा,NNP
!,SYM
देख,VM
ना,RP
रे,INJ
हम,PRP
माई,NN
बनि,VM
गइनी,VAUX
।,SYM
करिअवा,NNP
छाती,NN
तान,JJ
के,PSP
मुस्किया,VM
देलस,VAUX
।,SYM
देखते-देखते,RDP
परसदिया,NN
सात-आठ,QO
साल,NN
के,PSP
हो,VM
गइल,VAUX
।,SYM
बाकिर,CC
ओकर,PRP
देह-धवासा,NN
देख,VM
के,PSP
लागे,VAUX
कि,CC
ऊ,PRP
दस-बारह,QO
बरिस,QF
के,PSP
होखे,VM
।,SYM
ओकर,PRP
पढ़ाई-लिखाई,NN
आ,CC
तेज,JJ
बुद्धि,NN
देख,VM
के,PSP
माहटर,NN
लोग,NN
हैफ,VM
खासु,VAUX
आ,CC
हैरान,VM
रहसु,VAUX
।,SYM
एक,QO
दिन,NN
एगो,QO
हाथ,NN
देखे,VM
वाला,PSP
पंडितो,NN
हाका,NN
बान्हि,VM
के,PSP
भाभि,NN
बानी,VAUX
सुना,VM
गइल-अरे,VAUX
ई,DEM
त,RP
बहुते,JJ
बड़,NN
आदमी,NN
बनी,VM
।,SYM
एमएलए,NN
।,SYM
मनीस्टर,NN
बनी,VM
।,SYM
करिअवा,NNP
के,PSP
छाती,NN
फूल,VM
के,PSP
चौड़ा,JJ
हो,VM
गइल,VAUX
।,SYM
बाकिर,CC
छरमतिया,NNP
के,PSP
मन,NN
भीतरे-भीतरे,RDP
अंइठा,VM
गइल-परसदिया,VAUX
बड़का,JJ
आदमी,NN
बन,VM
जाई,VAUX
।,SYM
आ,CC
मनीस्टर,NN
बनि,VM
जाई,VAUX
।,SYM
हमरा,PRP
के,PSP
छोड़,VM
के,PSP
चल,VM
जाई,VAUX
।,SYM
पंडित,NN
के,PSP
बानी,NN
से,PSP
ओकरा,PRP
करेजा,NN
मे,PSP
धक्का,VM
लाग,VAUX
गइल,VAUX
।,SYM
ओकरा,PRP
माथा,NN
में,PSP
पंडितवे,NN
के,PSP
बानी,NN
नाचे,VM
लागल,VAUX
।,SYM
सोचते-सोचते,RDP
एक,QO
दिन,NST
राति,NST
के,PSP
सपना,NN
देखलस,VM
कि,CC
परसदिया,NN
सांचो,JJ
मनिस्टर,NN
बनि,VM
के,PSP
टोला,NN
छोडि़के,VM
अकेले,QF
सहर,NN
निकलि,VM
गइल,VAUX
।,SYM
लमहर-लमहर,RDP
भाखनो,NN
दिहलस-हम,VM
एह,DEM
मुसहर,JJ
टोली,NN
के,PSP
सरग,NN
बना,VM
देब,VAUX
।,SYM
इसकोल,NN
हस्पताल,NN
पक्का,JJ
मकान,NN
बिजुली-पानी,NN
नाला-सड़क,NN
सभ,RB
कुछ,QF
हम,PRP
देहब,VM
।,SYM
ठीक,NN
ओइसहीं,QF
जइसे,QF
सभ,RB
नेता,NN
लोग,NN
बोल,VM
के,PSP
चल,VM
जाला,VAUX
आ,CC
फेरू,CC
लवटि,VM
के,PSP
ना,NEG
आवे,VM
।,SYM
परसदियो,NN
लवटि,RB
के,PSP
ना,NEG
आइल,VM
महीना,NN
आ,CC
बरिस,NN
बीत,VM
गइल,VAUX
।,SYM
लोग-बाग,NN
जब,RB
ई,DEM
कहे,VM
लागल,VAUX
कि-जवन,CC
आपन,PRP
माई-बाप,NN
नियन,PSP
करिअवा,NNP
आ,CC
छरमतिया,NNP
के,PSP
ना,NEG
भइल,VM
ऊ,DEM
भला,NN
केकर,RB
होई,VM
।,SYM
आखिर,CC
फेंकुए,JJ
लइका,NN
नू,RP
रहे,VM
।,SYM
आपन,PRP
कोख,NN
के,PSP
रहे,VM
थोरे,NST
!,SYM
लोग,NN
के,PSP
करूआ,JJ
बोली,NN
ओकरा,PRP
करेजा,NN
में,PSP
तीर,NN
लेखा,PSP
लागि,VM
गइल,VAUX
।,SYM
ऊएक,RP
दिन,NST
बिना,PSP
केहू,NN
के,PSP
बतवले,VM
उनमुनाहे,JJ
सहर,NN
के,PSP
ओरि,NST
निकल,VM
गइल,VAUX
।,SYM
खोजत-खाजत,NN
ऊ,DEM
परसादी,NN
राम,NNP
मनिस्टर,NN
के,PSP
बंगला,NN
के,PSP
गेट,NN
प,PSP
ठाड़,JJ
होके,VM
संतरिअन,NN
प,PSP
कड़क,JJ
के,PSP
हुकुम,NN
चलवलस-गेट,VM
खोल,VM
लोगिन,NN
हमरा,PRP
आजु,NST
परसदिया,NN
से,PSP
भेंट,VM
करे,VAUX
के,PSP
बा,VAUX
।,SYM
संतरियन,NN
सभ,RB
एक,QO
बेरि,NST
ओकरा,PRP
के,PSP
भौचक,NN
हो,VM
के,VAUX
देखलन,VM
स,VAUX
।,SYM
आ,CC
फेरू,QF
ठठा,NN
के,PSP
लगलन,VM
स,VAUX
हंसे-पागल,NN
समुझि,NN
के,PSP
भगावे,VM
लगलन,VAUX
स,VAUX
।,SYM
बाकिर,CC
छरमतिया,NNP
एकदम,QO
से,PSP
डटल,VM
रहे,VAUX
।,SYM
गेट,NN
प,PSP
हल्ला-गुल्ला,NN
आ,CC
बकझक,NN
सुनि,VM
के,PSP
सामने,NST
बरंडा,NN
में,PSP
बइठल,VM
परसादी,NN
राम,NNP
आ,VM
गइले,VAUX
।,SYM
छरमतिया,NNP
सिकायत,NN
कइलस-देख,VM
ना,RP
परसदिया,NN
ई,DEM
सब,RB
तोरा,PRP
से,PSP
नइखन,NEG
स,RB
मिले,VM
देत,VAUX
।,SYM
ई,DEM
सभन,RB
के,PSP
निकाल,VM
बाहर,NST
क,VAUX
दे,VAUX
।,SYM
परसादी,NN
राम,NNP
एक,CL
बेरी,NST
छरमतिया,NNP
के,PSP
गौर,JJ
से,PSP
देखलन,VM
।,SYM
फेरू,QF
नजर,NN
फेरि,VM
के,PSP
कहलन-सांचो,VM
ई,DEM
पागल,NN
बिया,VM
।,SYM
लागता,RB
भुखाइलो,NN
बिया,VM
।जा,VM
स,RB
एकरा,PRP
खातिर,PSP
कुछ,QF
