tokens,pos_tags
अक,PSP
समय,NN
मे,PSP
घोर,INTF
परिवर्तन,NN
कयल,VM
गेल,VAUX
छल,VAUX
।,SYM
पहिने,NST
भोर,NN
दुपहर,NN
आ,CC
सांझक,NN
तीन,QC
बेर,RB
जे,PRP
चलैत,VM
छल,VAUX
से,PRP
दुटा,QC
पर,PSP
सिमित,NN
भेल,VM
छल,VAUX
केबल,JJ
भोर,NN
आ,CC
सांझ,NN
।,SYM
जाहि,DEM
कारणे,NN
लोक,NN
अक,PSP
चाप,NN
तेना,RB
बढल,VM
छल,VAUX
जऽ,CC
समय,NN
सँ,PSP
दु,QC
घण्टा,NN
पहिने,NST
हे,RP
सँ,PSP
सिट,NN
छापल,VM
गेल,VAUX
रहय,VAUX
।,SYM
कहुना,RB
कऽ,PSP
एकटा,QC
सिट,NN
पर,PSP
नज़र,NN
गेल,VM
आ,CC
झट,RB
दऽ,PSP
दबोचलौ,VM
।,SYM
यात्रि,NN
अक,PSP
हेतु,CC
बनायल,VM
डब्बा,NN
मालगाडी,NN
अक,PSP
सन,PSP
बुझिपडैत,VM
छल,VAUX
।,SYM
केबार,NN
आ,CC
खिड्कीक,NN
सरी,NN
एकोटा,QC
नहि,NEG
रहिगेल,VM
छल,VAUX
।,SYM
किछु,QF
नोचल,VM
गेल,VAUX
कहादुन,NN
तऽ,PSP
किछु,QF
रौद-बसात,NN
सँ,PSP
गइल,VM
गेल,VAUX
।,SYM
दिल्ली,NNP
नोएडा,NNP
जकाँ,RB
बड़का,JJ
शहरमे,NN
तऽ,RP
हिंदी,NNP
संस्कृतक,NNP
किताब,NN
किछु,QF
खासे,JJ
जगहपर,NN
मिलि,VM
सकैत,VAUX
अछि,VAUX
।,SYM
आइ-काल्हि,NST
सभ,QF
दोकानमे,NN
अहाँकेँ,PRP
अँग्रेजीयेकेँ,NN
किताब,NN
पत्र-पत्रिका,NN
सभ,QF
देखय,VM
लेल,PSP
मिलत,VM
।,SYM
दिल्लीमे,NNP
दक्षिणमे,NN
जेएनयूकेँ,NNP
इलाका,NN
आओर,CC
उत्तरमे,NN
दिल्ली,NNP
विश्वविद्यालयक,NN
इलाकामे,NN
नई,JJ
सड़क,NN
दरियागंजमे,NNP
खोजलापर,VM
किछु,QF
दोकानमे,NN
अहाँकेँ,PRP
हिंदीक,NNP
किताब,NN
मिलि,VM
सकैत,VAUX
अछि,VAUX
।,SYM
मुदा,CC
जँ,CC
अहाँ,PRP
कोनो,PRP
पॉश,JJ
कॉलोनी,NN
वीआईपी,JJ
इलाका,NN
दिस,NST
रहैत,VM
छी,VAUX
तऽ,RP
ओहि,PRP
ठाम,NN
हिन्दीक,NNP
किताब,NN
खोजलोपर,VM
नहि,NEG
मिलत,VM
।,SYM
मन,NN
मारि,VM
कऽ,VAUX
घर,NN
आपस,NN
आबि,VM
गेलहुँ,VAUX
।,SYM
आब,NST
किनकोसँ,PRP
कहि,VM
कऽ,VAUX
मंगाबऽ,VM
पड़त,VAUX
।,SYM
नहि,NEG
तऽ,RP
कहिओ,NST
दरियागंज,NNP
नई,JJ
सड़क,NN
दिस,NST
जायकेँ,VM
मौका,NN
मिलत,VM
तऽ,RP
खरीदब,VM
।,SYM
मुदा,CC
एहिसँ,PRP
पता,NN
चलैत,VM
अछि,VAUX
जे,CC
देशमे,NN
हिंदी,NNP
संस्कृतक,NNP
की,WQ
हाल,NN
भऽ,VM
रहल,VAUX
अछि,VAUX
।,SYM
शहर,NN
सभमे,QF
स्कूल-,NN
कॉलेजमे,NN
पढ़ाई-लिखाई,NN
अँग्रेजीयेमे,NNP
भऽ,VM
रहल,VAUX
अछि,VAUX
।,SYM
किछु,QF
दिनक,NN
बाद,PSP
एहन,RB
भऽ,VM
जायत,VAUX
जे,CC
बच्चा,NN
सभकेँ,QF
हिंदी,NNP
पढ़ाबय,VM
लेल,PSP
मनोहर,JJ
पोथी,NN
सेहो,RB
खोजने,VM
नहि,NEG
मिलत,VM
।,SYM
जाहि,PRP
दिनसँ,NN
संविधानक,NN
अष्टम,QO
सूचीमे,NN
मैथिली,NNP
भाषाक,NN
नाम,NN
जुटल,VM
हम,PRP
सब,QF
अपनाकेँ,PRP
गौरवान्वित,JJ
महसूस,NN
कऽ,VM
रहल,VAUX
छी,VAUX
।,SYM
बात,NN
ई,DEM
गौरवक,NN
अछियो,VM
।,SYM
पूरा,JJ
मिथिला,NNP
आ,CC
मिथिलाक,NNP
बाहरो,NST
जतऽ,PRP
देखू,VM
ततऽ,PRP
कार्यक्रमक,NN
आयोजन,NN
भेल,VM
।,SYM
नवीन-नवीन,JJ
मैथिली,NNP
नामधारी,JJ
संस्थाक,NN
उदय,NN
आओर,CC
मैथिल,NN
मिथिला,NNP
आ,CC
मैथिलीक,NNP
विकासक,NN
चर्चा,NN
तऽ,RP
आम,JJ
भऽ,VM
गेल,VAUX
।,SYM
कियो,PRP
मस्त,NN
छथि,VM
तऽ,RP
कियो,PRP
मैथिली,NNP
भाषाक,NN
विकासक,NN
चिन्तासँ,NN
रोगग्रस्त,NN
।,SYM
कतेक,QF
गोटय,NN
तऽ,RP
सामाजिक,JJ
रूपसँ,NN
चिन्तित,JJ
भऽ,VM
एना,RB
कहैत,VM
छथिन्ह,VAUX
जे,CC
कोशीक,NNP
बाढ़िसँ,NN
जतेक,QF
नुकसान,NN
नहि,NEG
भेल,VM
ताहिसँ,PRP
बेसी,QF
नुकसान,NN
मैथिली,NNP
नहि,NEG
बजलासँ,VM
होयत,VAUX
।,SYM
जगह-जगह,NN
मंचसँ,NN
एक,QC
पर,PSP
एक,QC
विद्वानक,NN
भाषणक,NN
संग,PSP
किछु,QF
ललका,JJ
कान,NN
बालाक,JJ
कठहँसी,NN
सुनब,VM
साधारण,JJ
लोकक,NN
विवशता,NN
भऽ,VM
गेल,VAUX
।,SYM
मातृभाषाक,NN
प्रति,PSP
प्रेम,NN
कोनो,PRP
खराबो,JJ
बात,NN
नहि,NEG
।,SYM
संविधानोमे,NN
एकर,PRP
विधान,NN
अछि,VM
जे,CC
प्रारंभिक,JJ
शिक्षा,NN
मातृभाषामे,NN
देल,VM
जाय,VAUX
।,SYM
गजानन,NNP
बाबू,NN
गामक,NN
प्रतिष्ठित,JJ
अवकाशप्राप्त,JJ
शिक्षाविद,NN
छथि,VM
।,SYM
अवकाशप्राप्त,NN
भेलाक,VM
पश्चात,PSP
शहर,NN
छोड़ि,VM
गामक,NN
स्थायी,JJ
निवासी,NN
भऽ,VM
गेलाह,VAUX
संगहिं,PSP
हुनके,PRP
दलानपर,NN
चलय,VM
बाला,JJ
प्रायः,RB
अस्थायी,JJ
चौपालक,NN
स्थायी,JJ
सदस्य,NN
सेहो,RB
।,SYM
बैसारीमे,NN
गजानन,NNP
बाबू,NN
भरि,PSP
दिनक,NN
अखबारी,JJ
सूचना,NN
आ,CC
रेडियो-समाचारक,NN
आधारपर,NN
प्राप्त,JJ
ज्ञानकेँ,NN
साँझ,NN
होइतहिं,VM
गामक,NN
लोकक,NN
बीच,NST
बँटनाइ,VM
शुरू,NN
कऽ,VM
दैत,VAUX
छथि,VAUX
।,SYM
श्रोताक,NN
संख्या,NN
बढ़य,VM
ताहि,PRP
खातिर,PSP
सुननिहारक,NN
वास्तें,PSP
बेसी,QF
काल,NN
तमाकू,NN
आ,CC
अंतिममे,NST
एक,QC
बेर,RB
चायकेर,NN
इन्तजाम,NN
गजानन,NNP
बाबूक,NN
तरफसँ,NST
मुफ्त,JJ
।,SYM
ओना,RB
तऽ,RP
गजानन,NNP
बाबू,NN
अनेक,NN
भाषाक,NN
जानकार,NN
छथि,VM
मुदा,CC
मातृभाषा,NN
मैथिलीकेर,NNP
प्रति,PSP
बिशेष,JJ
आग्रह,NN
।,SYM
बेसी,QF
काल,NN
लोकक,NN
बीचमे,NST
बजैत,VM
छथि,VAUX
–,SYM
आजुक,NST
धिया-पुता,NN
आब,NST
तऽ,RP
घरोमे,NN
मैथिली,NNP
बजनाइ,VM
छोड़ि,VM
देलक,VAUX
।,SYM
कनिये,QF
दिनक,NN
खातिर,PSP
शहर,NN
टा,CL
गेल,VM
कि,CC
बनि,VM
गेल,VAUX
अँग्रेज,NN
पहिरनाइ-ओढ़नाइ,VM
सब,QF
ओहने,RB
।,SYM
ततेक,QF
अँग्रेजिया,JJ
स्कूल,NN
खुलि,VM
गेल,VAUX
अछि,VAUX
जे,CC
सभ,QF
अपना-अपना,PRP
बच्चाकेँ,NN
ओही,PRP
स्कूलमे,NN
ठूसि,VM
रहल,VAUX
छथि,VAUX
अँग्रेज,NN
बनेबाक,VM
वास्तें,PSP
।,SYM
कोना,RB
होयत,VM
मैथिलीक,NNP
विकास,NN
?,SYM
मैथिली,NNP
आब,NST
घरोमे,NN
बचती,VM
की,CC
नहि,NEG
?,SYM
आदि,NN
आदि,NN
“आर्ष,JJ
वचन”,NN
सँ,PSP
समस्त,QF
चौपालक,NN
लोककेँ,NN
बेसी,QF
काल,NN
तृप्त,JJ
करैत,VM
छथिन्ह,VAUX
।,SYM
अंतर्राष्ट्रीय,NNP
मैथिली,NNP
परिषदक,NNP
एक,QC
टा,CL
कार्यक्रम,NN
गाममे,NN
आयोजित,JJ:?
भेल,VM
।,SYM
किछु,QF
पदाधिकारीगण,NN
बाहरोसँ,NST
एलाह,VM
।,SYM
गामक,NN
किछु,QF
मातृभाषा,JJ
प्रेमी,NN
लोक,NN
सेहो,RB
जमा,NN
भेलाह,VM
।,SYM
कार्यक्रम,NN
अस्थायी,JJ
चौपाल,NN
यानि,NN
गजानन,NNP
बाबूक,NN
दलानेपर,NN
आयोजित,JJ:?
छल,VM
।,SYM
गजानन,NNP
बाबूक,NN
गामक,NN
लोकपर,NN
खूब,INTF
प्रभाव,NN
छल,VM
।,SYM
आइ,NST
तऽ,RP
बाहरोसँ,NST
अतिथिगण,NN
आयल,VM
छथिन्ह,VAUX
तऽ,RP
नाश्ता,NN
आदिक,NN
प्रबंध,NN
सेहो,RB
होयत,VM
ई,PRP
सोचि,VM
बहुत,QF
गामक,NN
लोक,NN
सभामे,NN
जमा,NN
भेलाह,VM
।,SYM
कार्यक्रम,NN
शुरू,NN
भेल,VM
।,SYM
गजानन,NNP
बाबूक,NN
मातृभाषा-प्रेम,NN
वाणीसँ,NN
फूटि,VM
पड़ल,VAUX
।,SYM
पुरनका,JJ
कैसेट,NN
बाजय,VM
लागल,VAUX
–,SYM
आजुक,NST
धिया-पुता,NN
घरोमे,NN
मैथिली,NNP
नहि,NEG
बाजि,VM
“,SYM
मम्मी-डैडी,NN
”,SYM
बाजय,VM
छथि,VAUX
।,SYM
मैथिली,NNP
बाजब,VM
अपमान,NN
बुझै,VM
छथि,VAUX
आदि,NN
आदि,NN
।,SYM
लोक,NN
सब,QF
ध्यानमग्न,RB
भऽ,VM
सुनि,VM
रहल,VAUX
छथि,VAUX
।,SYM
ताबत,NST
धरि,PSP
एक,QC
टा,CL
सात-आठ,QC
सालक,NN
बचिया,NN
अचानक,RB
दलानपर,NN
आबि,VM
गजानन,NNP
बाबूकेँ,NN
संबोधित,NN
करैत,RB
बाजल,VM
–,SYM
“,SYM
ग्रैंड,JJ
पा,NN
ग्रैंड,JJ
पा,NN
आपको,PRP
जरूरी,JJ
काम,NN
से,PSP
अंदर,NST
बुलाया,VM
जा,VAUX
रहा,VAUX
है,VAUX
।”,SYM
एतबा,PRP
सुनतहिँ,VM
अतिथिगण,NN
सहित,PSP
गामक,NN
लोक,NN
सेहो,RB
गुम,NN
भऽ,VM
गेलाह,VAUX
संगहि,PSP
गजानन,NNP
बाबूकेँ,NN
काटू,VM
तऽ,RP
खून,NN
नहि,NEG
।,SYM
मातृभाषाक,NN
प्रति,PSP
नकली,JJ
अनुरागक,NN
पोल,NN
खुलि,VM
गेल,VAUX
।,SYM
आखिर,RP
कथनी-करनीकेँ,NN
ई,DEM
अन्तर,NN
कहिया,WQ
धरि,PSP
?,SYM
श्यामल,NNP
सुमन,NNP
लेखक,NN
परिचय,NN
:,SYM
ई,DEM
रचना,NN
छनि,VM
श्री,RP
श्यामल,NNP
किशोर,NNP
झा,NNP
जीक,RP
।,SYM
ओना,RB
श्यामलजी,NNP
लेखन,JJ
क्षेत्रमे,NN
श्यामल,NNP
सुमनक,NNP
नामसँ,NN
प्रसिद्ध,JJ
छथिन्ह,VM
।,SYM
मूलरूपसँ,RB
चैनपुर,NNP
सहरसा,NNP
निवासी,NN
श्यामल,NNP
सुमन,NNP
जी,RP
विद्युत,JJ
अभियंत्रणमे,NN
डिप्लोमा,NN
कऽ,VM
वर्तमानमे,NN
टाटा,NNP
स्टील,NNP
जमशेदपुरमे,NNP
प्रशासनिक,JJ
पदाधिकारीक,NN
रूपमे,NN
अपन,PRP
योगदान,NN
कऽ,VM
रहल,VAUX
छथिन्ह,VAUX
।,SYM
श्यामलजी,NNP
स्कूल-कॉलेजक,NN
जमानासँ,NN
लिखि,VM
रहल,VAUX
छथिन्ह,VAUX
।,SYM
हिनकर,PRP
कविता,NN
गीत-,NN
गजल,NN
हास्य-व्यंग्य,NN
देशक,NN
तमाम,QF
पत्र-पत्रिकामे,NN
छपैत,VM
रहैत,VAUX
अछि,VAUX
।,SYM
हिनका,PRP
अहाँ,PRP
सभ,QF
स्थानीय,JJ
टीवीपर,NN
सेहो,RB
देखने,VM
आओर,CC
रेडियोपर,NN
सुनने,VM
होयब,VAUX
।,SYM
हिनकर,PRP
हिन्दीमे,NNP
एक,QC
टा,CL
गीत,NN
गजलकेँ,NN
संकलन,NN
जल्दीये,RB
किताबक,NN
रूपमे,NN
बाजारमे,NN
आबय,VM
बाला,JJ
अछि,VM
।,SYM
यूट्यूबपर,NNP
एक,QC
टा,CL
वीडियो,NN
देखय,VM
छलहुँ,VAUX
ई,PRP
एतेक,QF
नीक,JJ
लागल,VM
जे,CC
मन,NN
भेल,VM
अहाँ,PRP
सभकेँ,QF
सेहो,RB
देखाओल,VM
जाय,VAUX
।,SYM
उम्मीद,NN
अछि,VM
अहाँ,PRP
सभकेँ,QF
सेहो,RB
नीक,JJ
लागत,VM
।,SYM
एहि,DEM
वीडियोकेँ,NN
देखि,VM
अपन,PRP
बचपनमे,NN
चलि,VM
जायब,VAUX
।,SYM
नेना-भुटकाकेँ,NN
सेहो,RB
देखा,VM
सकय,VAUX
छी,VAUX
।,SYM
सूखा,NN
आओर,CC
बाढ़िक,NN
बाद,PSP
बिहार,JJ
सरकारक,NN
ध्यान,NN
आब,NST
किसान,NN
भाईपर,NN
गेल,VM
अछि,VAUX
।,SYM
किसान,NN
भाईकेँ,NN
खेतीक,NN
आधुनिक,JJ
तकनीकक,NN
जानकारी,NN
देबय,VM
लेल,PSP
राज्यमे,NN
,QC
टा,CL
ई-किसान,JJ
केंद्र,NN
खोलल,VM
जायत,VAUX
।,SYM
एहि,DEM
ई-किसान,JJ
केंद्रपर,NN
खेतीक,NN
उन्नत,JJ
तरीकाक,NN
संग,PSP
खाद-बीजक,NN
सही,RB
इस्तेमाल,NN
पाला,NN
आओर,CC
कीटसँ,NN
फसलकेँ,NN
कोना,WQ
बचाओल,VM
जाय,VAUX
ई,PRP
सभ,QF
बताओल,VM
जायत,VAUX
।,SYM
एहि,DEM
केंद्रपर,NN
किसान,NN
भाईसँ,NN
जैविक,JJ
ऑर्गेनिक,JJ
खेतीक,NN
फायदा,NN
सेहो,RB
बताओल,VM
जायत,VAUX
।,SYM
ई-किसान,JJ
केंद्र,NN
खोलयकेँ,VM
संग-संग,PSP
सरकारक,NN
योजना,NN
सभ,QF
गाममे,NN
कृषि,NN
विकास,JJ
रथ,NN
सेहो,RB
पठाबयकेँ,VM
अछि,VAUX
।,SYM
एहि,DEM
कृषि,NN
विकास,JJ
रथमे,NN
कृषि,JJ
वैज्ञानिकक,NN
संग,PSP
पशुपालन,NN
आओर,CC
सहकारिता,NN
विभागक,NN
लोक,NN
सेहो,RB
रहताह,VM
।,SYM
एक,QC
अक्टुबरसँ,NNP
ब्लॉकक,NN
पाँच-पाँच,QC
पंचायतमे,NN
कृषि,NN
विकास,JJ
शिविर,NN
सेहो,RB
लगाओत,VM
जायत,VAUX
।,SYM
एहि,DEM
शिविरमे,NN
किसान,NN
भाईकेँ,NN
सेहो,RB
बढ़ि-चढ़िकेँ,RB
हिस्सा,NN
लेबाक,VM
चाही,VAUX
।,SYM
आधुनिक-उन्नत,JJ
खेतीक,NN
फायदा,NN
उठयबाक,VM
चाही,VAUX
।,SYM
जाहिसँ,PRP
पैदावारक,NN
संग-संग,PSP
कमाई,NN
सेहो,RB
बढ़य,VM
।,SYM
बिहारमे,NNP
,QC
टा,CL
पोस्ट,JJ
ऑफिस,NN
गर्मी,JJ
छुट्टी,NN
धरि,PSP
कम्प्यूटरसँ,NN
जोड़ि,VM
देल,VAUX
जायत,VAUX
।,SYM
एहिमेसँ,PRP
आधा,NN
उत्तर,JJ
बिहारक,NN
मिथिलाक,NNP
पोस्ट,JJ
ऑफिस,NN
होयत,VM
।,SYM
सभसँ,QF
खुशीक,NN
गप,NN
तऽ,RP
ई,PRP
अछि,VM
जे,CC
मधुबनीक,NNP
हेड,NN
पोस्ट,JJ
ऑफिस,NN
उत्तर,JJ
बिहारक,NN
पहिल,QO
पूरा,JJ
तरहेँ,RB
कम्प्यूटरीकृत,NN
हेड,NN
पोस्ट,JJ
ऑफिस,NN
बनि,VM
गेल,VAUX
अछि,VAUX
।,SYM
मधुबनीक,NNP
बाद,PSP
आब,NST
बेनीपट्टी,NNP
निर्मली,NNP
लहेरियासराय,NNP
हेड,NN
पोस्ट,JJ
ऑफिस,NN
हायाघाट,NNP
रैयाम,NNP
डीएमसीएच,NNP
समस्तीपुर,NNP
आओर,CC
सीतामढ़ीक,NNP
संग,PSP
उत्तर,JJ
बिहारक,NN
कुल,NN
,QC
टा,CL
पोस्ट,JJ
ऑफिसकेँ,NN
पूरा,JJ
तरहेँ,RB
कम्प्यूटरीकृत,NN
कयल,VM
जायत,VAUX
।,SYM
एहिसँ,PRP
लोकक,NN
नीक,JJ
सेवा,NN
सुविधा,NN
मिलतन्हि,VM
।,SYM
काज,NN
बेहतर,RB
ढंगसँ,NN
आओर,CC
जल्दी,RB
होयत,VM
।,SYM
मनीऑर्डर,NN
जल्दी,RB
मिलत,VM
पाई,NN
जमा,VM
करय,VAUX
आओर,CC
निकालयमे,VM
कम,QF
समय,NN
लागत,VM
।,SYM
एकरे,PRP
संग,PSP
डाक,JJ
विभागक,NN
कोशिश,NN
पोस्ट,JJ
ऑफिसक,NN
माध्यमसँ,NN
लोकक,NN
बीच,NST
बैंकिंग,JJ
सुविधाकेँ,NN
विस्तार,NN
करयकेँ,VM
सेहो,RB
अछि,VM
।,SYM
अपना,PRP
दिसक,NST
लोक,NN
पाई,NN
जमा-निकालय,VM
लेल,PSP
बैंकपर,NN
बेसी,QF
निर्भर,NN
रहैत,VM
छथिन्ह,VAUX
।,SYM
आब,NST
पोस्ट,JJ
ऑफिसक,NN
कोशिश,NN
बैंकक,NN
ग्राहककेँ,NN
अपना,PRP
तरफ,NST
मोड़यकेँ,VM
अछि,VAUX
।,SYM
ओना,RB
पोस्ट,JJ
ऑफिसक,NN
पास,NST
जमा-निकासी,NN
फिक्स्ड,JJ
डिपॉजिट,NN
मासिक,RB
आय,JJ
योजना,NN
बीमाक,NN
कय,QF
टा,CL
नीक-नीक,JJ
उत्पाद,NN
छै,VM
।,SYM
मुदा,CC
ओकरा,PRP
लोकक,NN
बीच,NST
प्रचार-प्रसार,NN
करयकेँ,VM
जरूरत,NN
अछि,VM
।,SYM
निजी,JJ
कंपनीक,NN
दौड़मे,NN
सरकारी,JJ
कंपनी,NN
पिछड़ि,VM
जाइत,VAUX
अछि,VAUX
प्रचारमे,NN
मोर्चापर,NN
।,SYM
मुदा,CC
पाईक,NN
सुरक्षाक,NN
मुद्दापर,NN
सरकारी,JJ
बैंक,NN
आओर,CC
पोस्ट,JJ
ऑफिस,NN
एक,QC
तरहसँ,RB
गारंटी,NN
मानल,VM
जाइत,VAUX
अछि,VAUX
।,SYM
एहि,DEM
ठाम,NN
पाई,NN
डालि,VM
कऽ,VAUX
अहाँ,PRP
निश्चिंत,NN
भऽ,VM
सकय,VAUX
छी,VAUX
चैनसँ,RB
सुति,VM
सकय,VAUX
छी,VAUX
।,SYM
शेयर,JJ
बाजार,NN
जकाँ,RB
सभ,QF
समय,NN
टेंशन,NN
लेबयकेँ,VM
जरूरत,NN
नहि,NEG
पड़त,VM
।,SYM
एहि,PRP
बेरक,RB
लोक,NN
सभा,NN
चुनावमे,NN
लोक,NN
सभ,QF
ई,DEM
साबित,NN
कऽ,VM
देलखिन्ह,VAUX
कि,CC
हुनका,PRP
बुड़िबक,NN
नहि,NEG
बनाओल,VM
जा,VAUX
सकैत,VAUX
अछि,VAUX
।,SYM
बेसी,QF
देर,NN
धरि,PSP
ठकल,VM
नहि,NEG
जा,VM
सकैत,VAUX
अछि,VAUX
।,SYM
ओ,PRP
राजनीतिक,JJ
रूपसँ,NN
जागरूक,JJ
छथि,VM
।,SYM
सजग,JJ
छथि,VM
।,SYM
हुनकर,PRP
देश,NN
-दुनियापर,NN
नजर,NN
छनि,VM
।,SYM
ई,PRP
जरूर,RB
छल,VM
जे,CC
एहि,PRP
बेर,RB
वोट,NN
किछु,QF
कम,QF
पड़ल,VM
मुदा,CC
जे,PRP
पड़ल,VM
ओ,PRP
लोकक,NN
भीतरक,NST
तामसकेँ,NN
परिचायक,NN
बनल,VM
।,SYM
एहिसँ,PRP
पहिने,PSP
इहो,PRP
देखल,VM
जाइत,VAUX
छल,VAUX
जे,CC
चुनावमे,NN
बाहुबली,JJ
नेता,NN
सभकेँ,QF
बोलबाला,NN
रहैत,VM
छल,VAUX
।,SYM
बूथ,JJ
कैप्चरिंगसँ,NN
होय,VM
डराबय-धमकाबयसँ,VM
होय,VAUX
ताड़ी-दारु,NN
पिआबयसँ,VM
होय,VAUX
आ,CC
पाई-ढौआ,NN
देबयसँ,VM
होय,VAUX
ओ,PRP
सीट,NN
जीत,NN
जाइत,VM
छलाह,VAUX
।,SYM
मुदा,CC
एहि,PRP
बेर,RB
कय,QF
तरहक,NN
सख्तीक,NN
कारण,NN
बाहुबली,JJ
नेता,NN
सभ,QF
चुनाव,JJ
प्रक्रियासँ,NN
करीब-करीब,RB
दूरे,NST
रहला,VM
आओर,CC
एहि,PRP
बेर,RB
बाहुबली,JJ
नेता,NN
सभ,QF
अपने,PRP
नहि,NEG
ठाढ़,NN
भेलाह,VM
तँ,RP
पत्नीकेँ,NN
टिकट,NN
देबा,VM
देलखिन्ह,VAUX
।,SYM
पप्पू,NNP
यादवकेँ,NNP
देखऔ,VM
।,SYM
हिनकर,PRP
माय,NN
आओर,CC
पत्नी,NN
दुनु,QC
चुनाव,JJ
मैदानमे,NN
छलीह,VM
।,SYM
मुदा,CC
लोक,NN
हिनका,PRP
नकारि,VM
देलखिन्ह,VAUX
।,SYM
लाठीक,NN
बलपर,NN
कहिआ,WQ
धरि,PSP
राजनीति,NN
करब,VM
।,SYM
पप्पू,NNP
यादवक,NNP
पत्नी,NN
रंजीता,NNP
रंजन,NNP
सुपौलस,NNP
ठाढ़,NN
छलीह,VM
।,SYM
हिनका,PRP
जेडीयूक,NNP
विश्वमोहन,NNP
कुमारसँ,NNP
हारिक,NN
मुँह,NN
देखय,VM
पड़लन्हि,VAUX
।,SYM
हिनके,PRP
जकाँ,RB
पप्पूजीकेँ,NNP
माय,NN
शांति,NNP
प्रिया,NNP
पूर्णियासँ,NNP
निर्दलीय,JJ
चुनाव,NN
मैदानमे,NN
छलीह,VM
मुदा,CC
जीत,NN
हिनका,PRP
सेहो,RB
नहि,NEG
मिललन्हि,VM
।,SYM
पप्पूजी,NNP
जकाँ,RB
मिथिलांचलक,NNP
एक,QC
टा,CL
आओर,PRP
बाहुबली,JJ
नेता,NN
छथिन्ह,VM
आनन्द,NNP
मोहन,NNP
।,SYM
हिनकर,PRP
पत्नी,NN
लवली,NNP
आनंद,NNP
सेहो,RB
शिवहरसँ,NNP
चुनाव,NN
लड़ि,VM
रहल,VAUX
छलीह,VAUX
।,SYM
मुदा,CC
बीजेपीक,NNP
रमा,NNP
देवीक,NNP
सामने,NST
हिनकर,PRP
किछु,QF
नहि,NEG
चललन्हि,VM
।,SYM
रामविलास,NNP
पासवान,NNP
जीक,RP
पार्टीक,NN
बाहुबली,JJ
नेता,NN
सूरजभान,NNP
सिंह,NNP
सेहो,RB
अपन,PRP
पत्नी,NN
वीणा,NNP
देवीकेँ,NNP
ठाढ़,NN
कयने,VM
छलखिन्ह,VAUX
नवादासँ,NNP
मुदा,CC
ओहो,PRP
हारि,VM
गेलीह,VAUX
।,SYM
ओना,RB
एहि,PRP
हिसाबसँ,NN
देखल,VM
जाय,VAUX
तऽ,RP
बिहारमे,NNP
बाहुबलीक,JJ
हारिमे,NN
सभसँ,QF
बड़का,JJ
हारि,NN
मो,RP
।,SYM
शहाबुद्दीनक,NNP
अछि,VM
।,SYM
कहल,VM
जाइत,VAUX
छल,VAUX
सिवानमे,NNP
शहाबुद्दीनक,NNP
सिक्का,NN
चलैत,VM
अछि,VAUX
।,SYM
शहाबुद्दीनक,NNP
मर्जीक,NN
बिनु,PSP
पत्ता,NN
नहि,NEG
खरकैत,VM
अछि,VAUX
।,SYM
मुदा,CC
आरजेडीक,NNP
ई,DEM
बाहुबली,JJ
सांसद,NN
जखन,NST
अपने,PRP
नहि,NEG
लड़ि,VM
पओला,VAUX
तऽ,RP
अपन,PRP
पत्नी,NN
हेना,NNP
शहाबकेँ,NNP
ठाढ़,NN
कऽ,VM
देलखिन्ह,VAUX
।,SYM
हिनका,PRP
जीताबय,VM
लेल,PSP
पार्टी,JJ
प्रमुख,NN
लालू,NNP
यादवजी,NNP
एँड़ी-चोटीक,JJ
जोर,NN
लगा,VM
देलखिन्ह,VAUX
।,SYM
मुदा,CC
ओ,PRP
अपने,PRP
कहुना,RB
कऽ,RB
एक,QC
ठामसँ,NN
जीत,NN
पओलाह,VM
।,SYM
एहि,PRP
ठामसँ,NN
निर्दलीय,JJ
ओमप्रकाश,NNP
यादव,NNP
जीतयमे,VM
कामयाब,NN
रहलाह,VM
।,SYM
शहाबुद्दीनक,NNP
तिस्लिम,NN
तार-तार,NN
भऽ,VM
गेल,VAUX
।,SYM
एहि,PRP
लेल,PSP
अहाँ,PRP
कहि,VM
सकय,VAUX
छी,VAUX
जे,CC
एहि,PRP
बेर,RB
लोक,NN
साफ-सुथरा,JJ
काज,NN
करय,VM
बाला,JJ
लोककेँ,NN
वोट,NN
देलखिन्ह,VM
।,SYM
ओ,PRP
साफ,JJ
कऽ,VM
देलखिन्ह,VAUX
कि,CC
पब्लिक,NN
सभ,QF
जानैत,VM
अछि,VAUX
।,SYM
अहाँ,PRP
पब्लिककेँ,NN
बेसी,QF
देर,NST
धरि,PSP
आँखिमे,NN
धूरा,NN
नहि,NEG
झोंकि,VM
सकय,VAUX
छी,VAUX
।,SYM
तऽ,RP
जय,NN
हो,VM
मतदाता,NN
राजाकेँ,NN
।,SYM
असली,JJ
किंग,JJ
मेकरकेँ,NN
।,SYM
बिहार,NNP
विधानसभा,JJ
चुनावक,NN
चारिम,QO
चरणमे,NN
,QC
सीटपर,NN
वोटिंग,NN
खत्म,NN
भऽ,VM
गेल,VAUX
।,SYM
वोटिंग,NN
कहल,VM
जाय,VAUX
तऽ,RP
मिलाजुला,RB
कऽ,VM
अखन,NST
धरि,PSP
शांतिपूर्ण,JJ
रहल,VM
अछि,VAUX
।,SYM
चारि,QC
चरण,NN
लगा,VM
कऽ,VAUX
अखन,NST
धरि,PSP
,QC
सीटपर,NN
वोट,NN
पड़ि,VM
चुकल,VAUX
अछि,VAUX
।,SYM
