tokens,pos_tags
के,PSP
छोटगर,JJ
मील,NN
खड़ा,VM
कइलन,VAUX
हल,VAUX
।,SYM
उनका,PRP
कंजूस,JJ
नञ्,NEG
कहल,VM
जा,VAUX
सकऽ,VAUX
हल,VAUX
।,SYM
हवेली,NN
के,PSP
बनल,VM
सँझउकी,JJ
चाय,NN
पीये,VM
ले,PSP
आदमी,NN
के,PSP
तलासवे,VM
करऽ,VAUX
हलन,VAUX
।,SYM
चाय,NN
पीये,VM
घड़ी,NST
देस-विदेस,NN
आउ,CC
अपन,PRP
सहरो,NN
के,PSP
छोट-बड़,JJ
घटना,NN
से,PSP
तरोताजा,JJ
होवऽ,VM
हलन,VAUX
।,SYM
धउग,VM
के,PSP
ऊ,PRP
अपन,PRP
गाँव,NN
आउ,CC
अब,RB
अपन,PRP
अँगना,NN
में,PSP
आ,VM
गेल,VAUX
हल,VAUX
।,SYM
खबर,NN
त,RP
बिजली,NN
नियन,PSP
पसर,VM
गेल,VAUX
।,SYM
छोट-मोट,JJ
बस्ती,NN
ओकर,PRP
घरे,NN
में,PSP
समा,VM
गेल,VAUX
हल,VAUX
।,SYM
ढेरो,QF
दिन,NN
के,PSP
बाद,PSP
कुच्छेक,QF
हरफ,NN
के,PSP
लिखल,VM
चिट्ठी,NN
भेटल,VM
हल,VAUX
।,SYM
ई,DEM
सब,PRP
छो-पाँच,QC
करिये,VM
रहल,VAUX
हल,VAUX
कि,CC
लछमी,NNP
दरद,NN
से,PSP
छटपटाय,VM
लगल,VAUX
।,SYM
ओकरा,PRP
तुरते,RB
',SYM
मातृसदन,NNP
',SYM
अस्पताल,NN
ले,VM
गेल,VAUX
हल,VAUX
।,SYM
फोहवा,NN
एकदम्मे,QF
मिसरी,NN
नियन,PSP
दप-दप,JJ
हल,VM
।,SYM
मुंसी,NN
जी,RP
ओकरा,PRP
मिसरिये,NNP
कहके,VM
पुकारऽ,VM
हलन,VAUX
।,SYM
चमक-दमक,NN
वलन,PSP
कपड़ा,NN
गाँठ,NN
के,PSP
गाँठ,NN
बेचके,VM
भी,RP
अपने,PRP
लेल,PSP
खाली,QF
खद्धड़े,NN
से,PSP
काम,NN
चलावऽ,VM
हलन,VAUX
।,SYM
तीजे-तेहवार,NN
में,PSP
उनकर,PRP
पहनावा,NN
बदलऽ,VM
हल,VAUX
।,SYM
जउरे-साथ,RB
जाय,VM
वलन,PSP
सभा,NN
लेल,PSP
दमयंतीये,NNP
उनकर,PRP
कपड़ा,NN
के,PSP
चुनाव,NN
करऽ,VM
हली,VAUX
।,SYM
रुपिया-पइसा,NN
जोड़-जोड़,VM
के,PSP
दहेज,NN
के,PSP
चूल्हा,NN
में,PSP
झोंकते,VM
जा,VAUX
रहलन,VAUX
हल,VAUX
।,SYM
ई,DEM
छटपटाहट,NN
में,PSP
भी,RP
दुन्नू,QC
एगो,QC
कसम,NN
रखलन,VM
हल,VAUX
कि,CC
बरतुहारी,NN
ले,PSP
निकले,VM
घड़ी,NST
हरिद्वार,NNP
जरूरे,RB
हो,VM
अइतन,VAUX
।,SYM
जरूरत,NN
भर,RP
कपड़ा-लत्ता,NN
पइसा-कउड़ी,NN
लेके,VM
पूरा,QF
परिवार,NN
रेल,NN
में,PSP
बइठ,VM
गेलन,VAUX
हल,VAUX
।,SYM
बेटियन,NN
के,PSP
चेहरा,NN
रेल,NN
हवा,NN
आउ,CC
जतरा,NN
के,PSP
उत्साह,NN
से,PSP
एकदमे,RB
खिल,VM
गेल,VAUX
हल,VAUX
।,SYM
उनकर,PRP
घरोवली,NN
के,PSP
अपन,PRP
बाप,NN
के,PSP
साथ,PSP
घूमल,VM
जतरा,NN
के,PSP
याद,NN
ताजा,JJ
होवे,VM
लगल,VAUX
आउ,CC
रामबाबू,NNP
आँख,NN
मूँदले,VM
अपन,PRP
स्कूल-कॉलेज,NN
के,PSP
जतरा,NN
के,PSP
याद,NN
में,PSP
हेरा,VM
गेलन,VAUX
।,SYM
आदमी,NN
के,PSP
आपाधापी,NN
धउगा-धउगी,NN
कानाफुसकी,NN
त,RP
अस्पताल,NN
के,PSP
जनानी-मरदानी,NN
घेरा,NN
के,PSP
दिन-रात,NN
तोड़तहीं,VM
रहऽ,VAUX
हे,VAUX
।,SYM
रात-विरात,NN
में,PSP
भी,RP
हारो,NNP
बाबू,NN
ऊ,DEM
अधेड़,JJ
उमर,NN
के,PSP
जन्नी,NN
के,PSP
एकदम,INTF
सहज,JJ
होके,VM
घूमते,VM
देखऽ,VM
हलन,VAUX
।,SYM
हारो,NNP
बाबू,NN
के,PSP
दिनउकी,JJ
झगड़ा,NN
आउ,CC
जानवर,NN
से,PSP
कुच्छो,QF
डर,NN
नञ्,NEG
लगऽ,VM
हल,VAUX
मुदा,RP
रात,NN
में,PSP
तो,RP
आदमी,NN
के,PSP
आँख,NN
से,PSP
देखियो,VM
नञ्,NEG
पावऽ,VAUX
हलन,VAUX
।,SYM
ऊ,PRP
मने-मन,NN
सोचऽ,VM
हलन,VAUX
कि,CC
ई,DEM
जनिये,NN
टोला,NN
के,PSP
वाजिब,JJ
बसिंदा,NN
हे,VM
।,SYM
कखनउँ-कखनउँ,NST
दिन,NN
में,PSP
जब,RB
शांति,NNP
के,PSP
साथ,PSP
हाट-बजार,NN
ले,PSP
निकलऽ,VM
हलन,VAUX
तो,RP
ऊ,DEM
जन्नी,NN
उनका,PRP
मुसकइते,VM
देखऽ,VM
हल,VAUX
।
भोरउकी,NST
गली,NN
के,PSP
चहल-पहल,NN
आउ,CC
भारी,JJ
गोहार,NN
से,PSP
लोग-बाग,NN
अपन,PRP
दुआरी,NN
खोललक,VM
।,SYM
मालूम,NN
होल,VM
कि,CC
रात,NST
भर,RP
के,PSP
बम-फटाका,NN
से,PSP
गली,NN
में,PSP
खाली,QF
ऊ,DEM
जनिये,NN
के,PSP
जान,NN
गेल,VM
हे,VAUX
।,SYM
पुलिस,NN
ऊ,DEM
रहस्यमय,JJ
जन्नी,NN
के,PSP
मौत,NN
के,PSP
कारन,NN
जाने,VM
ले,PSP
हारो,NNP
बाबू,NN
के,PSP
हीं,RP
घर,NN
आल,VM
हल,VAUX
।,SYM
मनेजर,NN
रात-विरात,NN
अपन,PRP
काम,NN
लेल,PSP
सुभाने,NNP
के,PSP
गुलाम,NN
बुझाय,VM
लगल,VAUX
।,SYM
मनेजर,NN
बेर-बेर,NN
ठेला,NN
के,PSP
दाम,NN
माँगे,VM
लगल,VAUX
आउ,CC
एक,QC
दिन,NST
बस,RP
ओकर,PRP
ठेला,NN
जपत,VM
हो,VAUX
गेल,VAUX
।,SYM
ठेला,NN
हाथ,NN
से,PSP
निकलतहीं,VM
सुभान,NNP
के,PSP
मुँहताजी,NN
बढ़े,VM
लगल,VAUX
।,SYM
आँटा,NN
के,PSP
जरती,NN
से,PSP
घर,NN
के,PSP
चूल्हा,NN
जरे,VM
लगल,VAUX
हल,VAUX
।,SYM
खेत,NN
पर,PSP
कामे,NN
की,WQ
रह,VM
गेल,VAUX
हल,VAUX
!,SYM
खेत,NN
लेल,PSP
एकल्ले,QC
चन्दू,NNP
ढेर,QF
हल,VM
।,SYM
ऊ,PRP
देख,VM
रहलन,VAUX
हल,VAUX
हेमन्तचक,NNP
के,PSP
सिया,NNP
बाबू,NN
के,PSP
ओहदा,NN
आउ,CC
आमदनी,NN
।,SYM
उनकर,PRP
ओहदा,NN
के,PSP
जेवारवाला,NN
शुरू,NN
में,PSP
छोटगर,JJ
बूझलक,VM
हल,VAUX
मुदा,RP
नौकरी,NN
के,PSP
तनिके,QF
दिन,NN
बाद,RB
सिया,NNP
बाबू,NN
गाँव,NN
के,PSP
जमीन,NN
के,PSP
जरसम्मन,NN
जाने,VM
ले,PSP
जागरूक,NN
हो,VM
गेलन,VAUX
हल,VAUX
।,SYM
ऊ,PRP
मन,NN
ही,RP
मन,NN
सास,NN
के,PSP
भाव,NN
ताड़,VM
रहली,VAUX
हल,VAUX
आउ,CC
अपन,PRP
मरद,NN
के,PSP
शांत,JJ
चेहरा,NN
पर,PSP
छितराल,VM
अजबे,JJ
बेचैनी,NN
देख,VM
रहली,VAUX
हल,VAUX
।,SYM
प्रकृति,NN
के,PSP
ई,DEM
खेल,NN
त,RP
अपरम्पार,JJ
हे,VM
मुदा,RP
जलम,NN
से,PSP
मउगत,NN
तक,PSP
सब,QF
खेल,NN
अदमीये,NN
के,PSP
खेले,VM
पड़ऽ,VAUX
हे,VAUX
।,SYM
जमाना,NN
गेल,VM
कि,CC
नगरपालिका,NN
आउ,CC
जिला,NN
परिषद,NN
के,PSP
स्कूल,NN
होते,VM
कउनो,PRP
आफिस,NN
के,PSP
कुरसी,NN
तर,PSP
पहुँचिये,VM
जा,VAUX
हल,VAUX
।,SYM
अब,RB
त,RP
एक,QC
से,PSP
एक,QC
डिगरी,NN
लेके,VM
आदमी,NN
जुआनी,NN
भर,RP
जिआन,NN
होते,VM
रहऽ,VAUX
हे,VAUX
आउ,CC
नौकरी,NN
के,PSP
सपना,NN
पालते-पालते,VM
बाल-बुतरुन,NN
के,PSP
पाले,VM
लगऽ,VAUX
हे,VAUX
।,SYM
साहित्तिक,JJ
किस्त,NN
के,PSP
जब,RB
जानदार,JJ
सिलसिला,NN
शुरु,VM
होल,VAUX
त,RP
लगले,RB
लहर,NNP
महानगर,NN
के,PSP
एक,QC
पत्रिका,NN
के,PSP
सम्पादक,NN
हो,VM
गेलन,VAUX
।,SYM
अपन,PRP
जिला-जेवार,NN
के,PSP
नामी-गिरामी,JJ
परिवार,NN
के,PSP
लड़कन-लड़की,NN
के,PSP
गीत,NN
कहानी,NN
फोटो,NN
के,PSP
साथ,PSP
खुब्बे,RB
छापऽ,VM
हलन,VAUX
।,SYM
एह,INJ
!,SYM
तेल,NN
पिलावल,VM
मोटगर,JJ
लाठी,NN
आउ,CC
अढ़ाय-गज्जी,NN
के,PSP
फेंटा,NN
बान्ह,VM
के,PSP
जखनी,RB
निकलऽ,VM
हलन,VAUX
तो,RP
केकर,WQ
मजाल,NN
कि,CC
अलीफ,NN
से,PSP
बे,NN
कर,VM
दे,VAUX
।,SYM
समुच्चे,QF
जिला-जेवार,NN
में,PSP
इनकर,PRP
पहलवानी,NN
के,PSP
नाम,NN
हल,VM
।,SYM
राम,NNP
बाबू,NN
के,PSP
लगऽ,VM
हल,VAUX
कि,CC
आम,JJ
आदमी,NN
ले,PSP
दहेज,NN
से,PSP
कड़ा,JJ
जहर,NN
धरती,NN
पर,PSP
कुछो,PRP
नञ्,NEG
हे,VM
जेकर,PRP
आग,NN
में,PSP
जुआनी,NN
से,PSP
बुढ़ापा,NN
तक,PSP
पहिले,NST
माय-बाप,NN
झुलस,VM
जा,VAUX
हे,VAUX
।,SYM
जेवर-जाटी,NN
के,PSP
खरीदारी,NN
लेल,PSP
दमयंती,NNP
अपनहीं,PRP
सफर,NN
करे,VM
लगली,VAUX
।,SYM
शहर,NN
के,PSP
मकान,NN
में,PSP
उनकर,PRP
सब,QF
जोड़-जमा,NN
लग,VM
गेल,VAUX
हल,VAUX
आउ,CC
बच,VM
गेल,VAUX
हल,VAUX
बेटी,NN
के,PSP
बरइत,VM
समसिया,NN
जे,PRP
अब,RB
नञ्,NEG
केकरो,PRP
भगनी,NN
हल,VM
नञ्,NEG
केकरो,PRP
भतीजी,NN
हल,VM
आउ,CC
नञ्,NEG
अब,RB
केकरो,PRP
बहिने,NN
रह,VM
गेल,VAUX
हल,VAUX
त,RP
बस,RP
कुसुम,NNP
बनारसी,NNP
बाबू,NN
के,PSP
बेटी,NN
।,SYM
अजय,NNP
आउ,CC
विजय,NNP
के,PSP
डाकडर,NN
आउ,CC
इंजीनियर,NN
बनते-बनते,VM
भोला,NNP
बाबू,NN
अपन,PRP
पुश्तइनी,JJ
जोत-जमीन,NN
से,PSP
सरकते-सरकते,VM
घर,NN
के,PSP
सीमा,NN
में,PSP
सिमट,VM
गेलन,VAUX
हल,VAUX
।,SYM
अपन,PRP
घर,NN
से,PSP
जब-जब,RB
कलकत्ता,NNP
जाय,VM
के,PSP
रहऽ,VAUX
हल,VAUX
त,RP
ओकरा,PRP
बुलकन,NNP
से,PSP
कहे,VM
पड़ऽ,VAUX
हल,VAUX
।,SYM
मुदा,RP
बुलकन,NNP
जब,RB
तक,PSP
तीस-चलीस,QC
आदमी,NN
नञ्,NEG
जोहिया,VM
ले,VAUX
हल,VAUX
जतरा,NN
के,PSP
तारीख,NN
बोलवे,VM
नञ्,NEG
करऽ,VAUX
हल,VAUX
।,SYM
बुलकन,NNP
सउँसे,QF
जेवार,NN
से,PSP
आदमी,NN
जोहिया,VM
के,PSP
कलकत्ता,NNP
कमाय,VM
ले,PSP
ले,VM
जा,VAUX
हल,VAUX
।,SYM
तखनिये,RB
दरोजा,NN
पर,PSP
डाकपीन,NN
के,PSP
अवाज,NN
सुनके,VM
दउगे,VM
में,PSP
झमा,VM
के,PSP
गिर,VM
गेलन,VAUX
।,SYM
अपन,PRP
जवानी,NN
में,PSP
किरन,NNP
जी,RP
लड़कन,NN
के,PSP
जब,RB
भूगोल,NN
पढ़ावऽ,VM
हलन,VAUX
तो,RP
कलकत्ता,NNP
बम्बई,NNP
के,PSP
बात,NN
कहते-कहते,VM
अपन,PRP
इतिहास,NN
में,PSP
फँस,VM
जा,VAUX
हलन,VAUX
।,SYM
प्रतिभा,NN
के,PSP
पेड़,NN
खूब,INTF
झमेटगर,JJ
हल,VM
।,SYM
किरन,NNP
जी,RP
जेब,NN
से,PSP
सिगरेट,NN
निकाले,VM
लगलन,VAUX
तो,RP
चिट्ठी,NN
में,PSP
लपेटल,VM
रेल,NN
के,PSP
टिकसो,NN
निकल,VM
गेल,VAUX
।,SYM
चिट्ठी,NN
के,RB
टिकस,NN
अलग,JJ
कइलन,VM
कि,CC
उनकर,PRP
अपन,PRP
जिनगी,NN
के,PSP
इतिहास,NN
के,PSP
पन्ना,NN
दिमाग,NN
में,PSP
फड़फड़ाय,VM
लगल,VAUX
।,SYM
अबकी
बेर,NST
जब,RB
पु्ष्पा,NNP
के,PSP
दोसर,QO
महीना,NN
चल,VM
रहल,VAUX
हल,VAUX
तखनिये,NST
ओकर,PRP
बाँह,NN
में,PSP
ताबीज,NN
बाँधल,VM
गेल,VAUX
त,RP
ऊ,PRP
एकदम,RB
चउँक,VM
गेली,VAUX
हल,VAUX
।,SYM
भूत-भभूत,NN
से,PSP
नउवो,QO
महीना,NN
होते-हवाते,VM
सर-सगुन,NN
के,PSP
रस्ता,NN
से,PSP
अस्पताल,NN
के,PSP
पेइंग,JJ
वाड,NN
में,PSP
पहुँचली,VM
हल,VAUX
।,SYM
आल-गेल,VM
मामू-ममानी,NN
आउ,CC
फूफा-फूआ,NN
के,PSP
टिसन,NN
आउ,CC
बस,NN
अड्डा,NN
छोड़े,VM
में,PSP
उनका,PRP
एगो,QC
अजबे,JJ
सुकून,NN
मिलऽ,VM
हल,VAUX
।,SYM
लड़कन,NN
के,PSP
बारे,PSP
में,PSP
सोचके,VM
आउरो,RB
काँप,VM
जा,VAUX
हलन,VAUX
।,SYM
महल्ला,NN
के,PSP
प्रभाव,NN
से,PSP
लड़कन,NN
के,PSP
कइसे,WQ
बचावल,VM
जाय,VAUX
ओकरे,PRP
उपाय,NN
सोचते,VM
रहऽ,VAUX
हलन,VAUX
।,SYM
कखनउँ,NST
सोचऽ,VM
हलन,VAUX
कि,CC
टिसनी,NN
पढ़ावे,VM
में,PSP
लगा,VM
देल,VAUX
जाय,VAUX
।,SYM
लड़कन,NN
बझल,VM
भी,RP
रहत,VAUX
आउ,CC
कुछ,QF
पइसो,NN
आ,VM
जात,VAUX
।,SYM
मुदा,RP
फेन,RB
सोचऽ,VM
हलन,VAUX
कि,CC
लड़कन,NN
सब,QF
एही,DEM
उमर,NN
से,PSP
मास्टर,NN
साहेब,NN
हो,VM
जात,VAUX
।,SYM
सब,PRP
टिसनिया-मास्टर,NN
बूझे,VM
लगतन,VAUX
।,SYM
पढ़हीं,NN
घड़ी,NST
घर,NN
के,PSP
लाचारी,NN
आउ,CC
अपनो,PRP
जेब-खरच,NN
ले,PSP
कुछ,QF
टिसनी,NN
करऽ,VM
हलन,VAUX
जे,CC
आज,NST
तक,PSP
अपन,PRP
कसबा,NN
में,PSP
उनका,PRP
सब,PRP
माटरे,NN
साहेब,NN
कहके,VM
पुकारे,VM
हे,VAUX
।,SYM
परकास,NNP
बाबू,NN
के,PSP
दुन्नू,QC
लड़कन,NN
के,PSP
सफल,JJ
होवे,VM
पर,PSP
भी,RP
ई,DEM
उमर,NN
में,PSP
दुइये,QC
काम,NN
ले,PSP
घर,NN
से,PSP
निकलऽ,VM
हलन,VAUX
चाहे,RP
कउनो,PRP
डाक्टर,NN
या,RP
टिसनी,NN
पढ़ावे,VM
ले,PSP
।,SYM
स्कूल,NN
में,PSP
कहियो,NST
टिसनी,NN
नञ्,NEG
पढ़इलका,VM
हल,VAUX
मुदा,RP
रिटायर,NN
होवे,VM
पर,PSP
ई,DEM
गंजन,NN
!,SYM
नौकरी,NN
मिलते,VM
ही,RP
लड़कन,NN
अपन-अपन,PRP
हाकिम,NN
के,PSP
आउ,CC
लगले,PSP
बियाह,NN
होते,VM
ही,RP
मेहरारू,NN
के,PSP
अधीन,JJ
हो,VM
गेल,VAUX
हल,VAUX
।,SYM
अपन,PRP
टीसन,NN
त,RP
ई,DEM
टीसन,NN
के,PSP
मिलान,NN
में,PSP
एकदम्मे,INTF
टीसनी,JJ
हे,VM
।,SYM
गाड़ी-घोड़ा,NN
सब,QF
लटफरेमे,NN
पर,PSP
चल,VM
जा,VAUX
हे,VAUX
।,SYM
ढेरोढेर,QF
दिन,NN
पर,PSP
टुनमुनइलन,VM
आउ,CC
दुर्गापूजा,NN
देखे,VM
निकललन,VAUX
।,SYM
बिजली,NN
के,PSP
चमक,NN
से,PSP
उनका,PRP
रातो,NN
में,PSP
दिन,NN
के,PSP
भरम,NN
हो,VM
रहल,VAUX
हल,VAUX
।,SYM
सउँसे,QF
शहर,NN
लउडिस्पीकरे,NN
के,PSP
ऊलजलूल,JJ
आवाज,NN
ओढ़ले,VM
हल,VAUX
।,SYM
कीर्तन-भजन,NN
तो,RP
अलोप,VM
गेल,VAUX
हल,VAUX
।,SYM
बनारसी,NNP
बाबू,NN
नीम,NN
के,PSP
गाछ,NN
के,PSP
नीचे,NST
टूटल,VM
खटिया,NN
पर,PSP
लोघड़ल,VM
आँख,NN
मुँदले,VM
सोच,VM
रहलन,VAUX
हल,VAUX
कि,CC
टरक-लाइन,NN
में,PSP
जिनगी,NN
के,PSP
ढेरोढेर,QF
अनमोल,JJ
रात,NN
बस,RP
टरक,NN
चलतहीं,VM
बीत,VM
जा,VAUX
हे,VAUX
आउ,CC
ई,DEM
सब,QF
होटल,NN
त,RP
सही,JJ
माने,NN
में,PSP
इनका,PRP
लोग,NN
ले,PSP
रैन-बसेरा,NN
हे,VM
।,SYM
ओकरा,PRP
याद,NN
हे,VM
कि,CC
बक्सा,NN
में,PSP
रखल,VM
मेहमान,NN
आउ,CC
भगिना,NN
के,PSP
सब,QF
समान,NN
बेर-बेर,NN
देखलक,VM
हल,VAUX
।,SYM
मगही,NNP
घी,NN
के,PSP
टेहरी,NN
के,PSP
हिफाजत,NN
में,PSP
रस्ता,NN
भर,RP
ओकरा,PRP
केतना,QF
आदमी,NN
से,PSP
झड़पा-झड़पी,NN
हो,VM
गेल,VAUX
हल,VAUX
।,SYM
लटफरेम,NN
पर,PSP
गाड़ी,NN
लगते-लगते,VM
साँझ,NN
से,PSP
रात,NN
हो,VM
गेल,VAUX
हल,VAUX
।,SYM
साथी-संगी,NN
के,PSP
घर,NN
के,PSP
सादी,NN
या,CC
सराध,NN
में,PSP
आठो,QC
पहर,NN
पिलल,VM
रहऽ,VAUX
हलन,VAUX
।,SYM
तिलक-दहेज,NN
के,PSP
बात,NN
पर,PSP
बलबला,VM
जा,VAUX
हलन,VAUX
।,SYM
अपन,PRP
आदर्श,NN
के,PSP
आग,NN
के,PSP
कहियो,RB
ठंढाय,VM
नञ्,NEG
दे,VAUX
हल,VAUX
।,SYM
एगो,QC
पहचानल,VM
अवाज,NN
आल,VM
-,SYM
फिल्मी,JJ
दुनिया,NN
आउ,CC
जासूसी,JJ
उपन्यास,NN
सर,NN
!,SYM
चनेसर,NNP
मूड़ी,NN
उठाके,VM
नजर,NN
फेंकलक,VM
।,SYM
अपन,PRP
कॉलेज,NN
के,PSP
लड़का,NN
हल,VM
।,SYM
चनेसर,NST
के,PSP
ठकमकाल,VM
देखके,VM
ऊ,PRP
समझ,VM
गेल,VAUX
कि,CC
इनका,PRP
यहाँ,NST
ई,DEM
सब,PRP
नञ्,NEG
हे,VM
।,SYM
ऊ,PRP
अब,RB
तक,PSP
चिट्ठिये,NN
से,PSP
चाचा-चाची,NN
के,PSP
जानऽ,VM
हली,VAUX
।,SYM
भगवान,NNP
दास,NNP
के,PSP
पुकारे,VM
पर,PSP
अइली,VM
।,SYM
परिचय,NN
भेल,VM
।,SYM
चाची,NN
त,RP
उनका,PRP
छूए,VM
लेल,PSP
लिलकले,VM
हली,VAUX
।,SYM
एही,DEM
घड़ी,NN
हल,VM
कि,CC
ऊ,PRP
अपन,PRP
हँसुली,NN
मुँहदेखाय,NN
में,PSP
दे,VM
सकऽ,VAUX
हली,VAUX
।,SYM
मुदा,RP
कनिआय,NN
अपन,PRP
जगह,NN
से,PSP
टस,JJ
से,PSP
मस,JJ
नञ्,NEG
होली,VM
।,SYM
चाची,NN
तो,RP
ई,DEM
सब,PRP
देखके,VM
ठकुआ,VM
गेली,VAUX
।,SYM
एक,QC
दिन,NN
काम,NN
बन्द,VM
हल,VAUX
।,SYM
काम,NN
के,PSP
हल्ला-गुल्ला,NN
भीड़-भाड़,NN
आपा-धापी,NN
सब,PRP
ठमकल,VM
हल,VAUX
।,SYM
उनका,PRP
खूब,QF
याद,NN
हे,VM
जब,RB
अस्पताल,NN
में,PSP
एगो,QC
मद्रासी,JJ
नर्स,NN
आल,VM
हल,VAUX
त,RP
उनकर,PRP
मन,NN
में,PSP
तमिल,NNP
सीखे,VM
के,PSP
इच्छा,NN
जागल,VM
हल,VAUX
।,SYM
बात-विचार,NN
त,RP
अंगरेजी,NNP
में,PSP
करऽ,VM
हलन,VAUX
मुदा,CC
मेहरारू,NN
के,PSP
लगऽ,VM
हल,VAUX
कि,CC
ई,PRP
तमिल,NNP
नञ्,NEG
सीखके,VM
ओकरे,PRP
हिन्दी,NNP
सिखाके,VM
दम,NN
लेतन,VM
आउ,CC
तब,RB
जोरू-मरद,NN
में,PSP
लगातारे,RB
मगही,NNP
में,PSP
ठोनावादी,NN
होवऽ,VM
हल,VAUX
।,SYM
सँझउकी,NST
घर,NN
पहुँचल,VM
हल,VAUX
।,SYM
विचारलक,VM
कि,CC
बहिन-बहिनोइ,NN
से,PSP
जउरे,RB
विदा,NN
लेत,VM
।,SYM
ई,DEM
की,WQ
साँझ,NN
से,PSP
रात,NN
हो,VM
गेल,VAUX
मुदा,RP
अनील,NNP
अभियो,NST
नञ्,NEG
अइलन,VM
हल,VAUX
।,SYM
कनफुसकी,NN
ठोनावादी,NN
में,PSP
बदलके,VM
ओसरा,NN
से,PSP
अँगना,NN
में,PSP
आइये,VM
गेल,VAUX
।,SYM
गीत,NN
गजल,NN
कहानी,NN
कविता,NN
कत्तेक,QF
भाषा,NN
में,PSP
एक्के,QC
साथ,RB
लिखऽ,VM
हलन,VAUX
।,SYM
बड़गो-बड़गो,JJ
साहित्यकार,NN
के,PSP
नाम,NN
त,RP
उनकर,PRP
ठोरे,NN
पर,PSP
रहऽ,VM
हल,VAUX
।,SYM
हवा,NN
के,PSP
तेज,JJ
झोंका,NN
चल,VM
रहल,VAUX
हल,VAUX
।,SYM
नीम,NN
के,PSP
पेड़,NN
से,PSP
एगो,QC
डंघुरी,NN
टूट,VM
के,PSP
बनारसी,NNP
बाबू,NN
के,PSP
देह,NN
पर,PSP
गिरल,VM
आउ,CC
ऊ,PRP
उठके,VM
बइठ,VM
गेलन,VAUX
।,SYM
मोटगर,JJ
रकम,NN
के,PSP
डराफ,NN
त,RP
सभे,QF
दने,NST
से,PSP
लगातारे,RB
आ,VM
रहल,VAUX
हल,VAUX
।,SYM
तरह-तरहके,NN
कपड़ा,NN
आउ,CC
अम्मा,NN
ले,PSP
किसिम-किसिम,NN
के,PSP
साड़ी-गहना,NN
!,SYM
मुदा,RP
अब,RB
ई,DEM
सिलसिला,NN
के,PSP
आग,NN
में,PSP
मियाँ-बीबी,NN
सीझे,VM
लगलन,VAUX
हल,VAUX
।,SYM
डराफ,NN
आउ,CC
सौगात,NN
से,PSP
अब,RB
उनकर,PRP
मन,NN
घबड़ाय,VM
लगल,VAUX
।,SYM
कलीम,NNP
साहब,NN
पिंजरा,NN
के,PSP
तोता-मैना,NN
खूँटा,NN
के,PSP
बँधल,VM
जानवर,NN
दरबा,NN
के,PSP
कबूतर,NN
आउ,CC
मुरगी,NN
से,PSP
भी,RP
जादे,PSP
बेपनाह,JJ
हो,VM
गेलन,VAUX
हल,VAUX
।,SYM
ई,DEM
सब,PRP
ले,PSP
तो,RP
बउधे,NNP
काफी,JJ
हे,VM
।,SYM
मुदा,RP
उनकर,PRP
बुढ़ारी,NN
की,WQ
खाली,QF
डराफ,NN
आउ,CC
सौगाते,NN
ले,PSP
लिलकल,VM
हे,VAUX
?,SYM
ई,PRP
सोच-सोच,VM
के,PSP
कलीम,NNP
साहब,NN
आउ,CC
उनकर,PRP
बेगम,NN
के,PSP
सेहत,NN
एकदमे,RB
ढह,VM
गेल,VAUX
।,SYM
डराफ,NN
आउ,CC
तोहफा,NN
अब,RB
बउधे,NNP
ढोवे,VM
लगल,VAUX
।,SYM
कलीम,NNP
साहब,NN
पागल,NN
जइसन,RB
तोहफा,NN
डराफ,NN
तोहफा,NN
डराफ,NN
पइसा,NN
पइसा,NN
करके,VM
गदाल,NN
करइत,VM
पिंजरा,NN
के,PSP
चिरइँ-चिरगुन,NN
के,PSP
अजाद,NN
करे,VM
लगलन,VAUX
।,SYM
बड़ी,JJ
धकमपेल,NN
से,PSP
पहलवान,NN
जी,RP
दिल्ली,NST
में,PSP
उतरलन,VM
।,SYM
कुली,NN
एक-एक,QC
समान,NN
सहित,PSP
टैक्सी,NN
में,PSP
बइठा,VM
देलक,VAUX
।,SYM
ऊ,PRP
डेरा,NN
के,PSP
पता,NN
वला,PSP
चिट्ठी,NN
डरेवर,NN
के,PSP
थम्हइते,VM
संतोख,NN
के,PSP
साँस,NN
लेलन,VM
।,SYM
टरक,NN
से,PSP
हटके,VM
उनकर,PRP
धियान,NN
डलेवर,NN
आउ,CC
खलासी,NN
दने,PSP
रह-रह,VM
के,PSP
चलिये,VM
जा,VAUX
हल,VAUX
।,SYM
पूरब,NN
आउ,CC
पच्छिम,NN
के,PSP
जोड़-घटाव,NN
में,PSP
ई,DEM
समाज,NN
के,PSP
असलिये,JJ
हिसाब,NN
डगमगा,VM
गेल,VAUX
हे,VAUX
।,SYM
आदमी,NN
पीढ़ा,NN
आउ,CC
आसनी,NN
छोड़के,VM
डायनिंग,JJ
टेबुल,NN
पर,PSP
आ,VM
जा,VAUX
हे,VAUX
मुदा,RP
भोजन,NN
के,PSP
पहिले,NST
थरिया,NN
के,PSP
चारो,QC
बगल,NST
पानी,NN
ढारवे,VM
करऽ,VAUX
हे,VAUX
।,SYM
एक,QC
दने,NST
डाकटरी,JJ
इलाज,NN
करावऽ,VM
हे,VAUX
आउ,CC
दोसर,QO
दने,NST
डाकबाबा,NNP
पर,PSP
पठरू,NN
कबूलवे,VM
करऽ,VAUX
हे,VAUX
।,SYM
ओकरा,PRP
जे,DEM
पइसा,NN
मूरति,NN
